"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178"
"1",-0.00105387932751475,0,0.000821805956683781,0.0029430233463109,-0.00664648594673335,0,0.00779528520519727,-0.000923425389155818,-0.00660574587720823,7.97835437649151e-05,0.00602280743188843,0,-0.00329596404207096,0,0.00157781380189829,0,0,-0.000572997263859701,-0.000168507358748821,0,0.000394055389210028,0.000828542467418097,9.84344958192358e-05,-0.00225192634397323,0,0.00296058724696055,-0.00153288291583402,0.000518945061528695,0,0.000428199583676573,0,-0.000878182531223562,-0.000103213855818088,0.000811166724076707,0.000217064189468358,0,-0.000316387970846582,0,0.000632099798736983,0,-0.00113081463883705,0,0,0.00170521911722429,0,0,-0.00163380050859172,0,0.00263874672088591,-0.00294800147110108,0.00270906001310695,-0.00163439548069296,0,0,0.000146771615370257,0,0,0.00103754639900045,0.0014568738381308,-0.00284660009959791,0,-0.000143227609158034,0,0.00361671244364633,-0.00373721057400642,0.000218728526415712,0,0.00138318935464784,0,0,-0.00220750178107583,0.00241305618630066,0,-0.000505986434981663,0,0,0,-0.000560146739316555,0,0.000978483533478297,0,-0.00112051745170265,-2.67295970641289e-05,0,0.000901782754522845,-0.00103842511745996,0,-0.000138265991916153,0.000976725889085472,0,-0.00256319549394254,0.00280819556363963,-0.000687756160574487,0.000541854387826573,0,-0.000275916219778364,0,0,0.00305917601563928,-0.00419325814774375,0,0.00173344637119222,0,0,9.59096377178687e-05,0,-0.0018480442160358,0.00192996493760167,-0.00025272074923021,-0.000430302775735339,-0.00155571773473529,0.00188568073385348,0.00100717633540491,-0.00140638132947881,0,-1.44312067522466e-05,0,0.000404293261439257,-0.00160546839683742,0.00102571346280105,0.000682318652308179,0.000181656535618019,-0.00030165899210081,-0.000507651385428642,-0.001002765979767,-0.000308924090271251,0.00209423203273947,-0.00121239427167429,0,-0.00214489467870927,0.00352526579356422,0.000899299133460294,-0.00314240219969016,0,0.000559089987221127,0,0.00168719963830827,0,-0.00262762055070324,0.00144991006640359,0.000395506494333596,0,5.94410009797337e-05,-0.000482111603824043,0,0,0,0.00104827992161105,-0.00102837159602116,6.11109460034207e-05,0,0.00050376139886959,0,0,0.000300025593740938,0,-0.00215466559888096,0.005590271925974,-0.00480301335900513,0.00110107683794439,0.00119933224148288,0,-0.00110209083361022,0,0.000758250105558931,0,0,-0.0006324646316144,-0.00065181903068775,0.00215811124995396,0,-0.00109623933149675,-0.00129485421991986,0.00122464010157511,0,0,0.000385498022689435,-0.00089969193591448
