"","thrs","FPR","TPR","group"
"1741",0.23,0.00616537717601547,1,"train"
"1742",0.24,0.00556092843326886,1,"train"
"1743",0.25,0.00447292069632495,1,"train"
"1744",0.26,0.00350580270793037,1,"train"
"1745",0.27,0.00253868471953578,1,"train"
"1746",0.28,0.00169245647969052,1,"train"
"1747",0.29,0.000846228239845261,1,"train"
"1748",0.3,0.000483558994197292,1,"train"
"1749",0.31,0.000120889748549323,1,"train"
"1750",0.32,0,1,"train"
"1751",0.33,0,1,"train"
"1752",0.34,0,1,"train"
"1753",0.35,0,1,"train"
"1754",0.36,0,1,"train"
"1755",0.37,0,1,"train"
"1756",0.38,0,1,"train"
"1757",0.39,0,1,"train"
"1758",0.4,0,1,"train"
"1759",0.41,0,1,"train"
"1760",0.42,0,1,"train"
"1761",0.43,0,1,"train"
"1762",0.44,0,1,"train"
"1763",0.45,0,1,"train"
"1764",0.46,0,1,"train"
"1765",0.47,0,1,"train"
"1766",0.48,0,1,"train"
"1767",0.49,0,1,"train"
"1768",0.5,0,1,"train"
"1769",0.51,0,1,"train"
"1770",0.52,0,1,"train"
"1771",0.53,0,1,"train"
"1772",0.54,0,1,"train"
"1773",0.55,0,1,"train"
"1774",0.56,0,1,"train"
"1775",0.57,0,1,"train"
"1776",0.58,0,1,"train"
"1777",0.59,0,1,"train"
"1778",0.6,0,1,"train"
"1779",0.61,0,1,"train"
"1780",0.62,0,0.999518768046198,"train"
"1781",0.63,0,0.998556304138595,"train"
"1782",0.64,0,0.996631376323388,"train"
"1783",0.65,0,0.995668912415784,"train"
"1784",0.66,0,0.994225216554379,"train"
"1785",0.67,0,0.992781520692974,"train"
"1786",0.68,0,0.991819056785371,"train"
"1787",0.69,0,0.989894128970164,"train"
"1788",0.7,0,0.988450433108758,"train"
"1789",0.71,0,0.987487969201155,"train"
"1790",0.72,0,0.985081809432146,"train"
"1791",0.73,0,0.981713185755534,"train"
"1792",0.74,0,0.978825794032724,"train"
"1793",0.75,0,0.976419634263715,"train"
"1794",0.76,0,0.973051010587103,"train"
"1795",0.77,0,0.967276227141482,"train"
"1796",0.78,0,0.964388835418672,"train"
"1797",0.79,0,0.959095283926853,"train"
"1798",0.8,0,0.948989412897016,"train"
"1799",0.81,0,0.940808469682387,"train"
"1800",0.82,0,0.92781520692974,"train"
"1801",0.83,0,0.919153031761309,"train"
"1802",0.84,0,0.904234841193455,"train"
"1803",0.85,0,0.891241578440808,"train"
"1804",0.86,0,0.875360923965351,"train"
"1805",0.87,0,0.857074109720885,"train"
"1806",0.88,0,0.839268527430221,"train"
"1807",0.89,0,0.817613089509143,"train"
"1808",0.9,0,0.796438883541867,"train"
"1809",0.91,0,0.76948989412897,"train"
"1810",0.92,0,0.730991337824832,"train"
"1811",0.93,0,0.685274302213667,"train"
"1812",0.94,0,0.636669874879692,"train"
"1813",0.95,0,0.564485081809432,"train"
"1814",0.96,0,0.468238691049086,"train"
"1815",0.97,0,0.321462945139557,"train"
"1816",0.98,0,0.16939364773821,"train"
"1817",0.99,0,0.0442733397497594,"train"
"1818",1,0,0,"train"
"1819",0,0.304720511891827,1,"train"
"1820",0.01,0.182542557044549,1,"train"
"1821",0.02,0.140166606302064,1,"train"
"1822",0.03,0.116986599058312,1,"train"
"1823",0.04,0.100929614873838,1,"train"
"1824",0.05,0.0884945068212001,1,"train"
"1825",0.06,0.0769045031993239,1,"train"
"1826",0.07,0.0678498128697332,1,"train"
"1827",0.08,0.0601231437884824,1,"train"
"1828",0.09,0.0536037667511771,1,"train"
"1829",0.1,0.0466014728962936,1,"train"
"1830",0.11,0.0399613666545937,1,"train"
"1831",0.12,0.0357358445007847,1,"train"
"1832",0.13,0.0312688639381866,1,"train"
"1833",0.14,0.0278884462151394,1,"train"
"1834",0.15,0.0235421948569359,1,"train"
"1835",0.16,0.0196788603163105,1,"train"
"1836",0.17,0.0166606302064469,1,"train"
"1837",0.18,0.0146082337317397,1,"train"
"1838",0.19,0.0125558372570325,1,"train"
"1839",0.2,0.0101412531691416,1,"train"
"1840",0.21,0.00905469032959073,1,"train"
"1841",0.22,0.00748521067246167,1,"train"
"1842",0.23,0.00664010624169987,1,"train"
"1843",0.24,0.00543281419775444,1,"train"
"1844",0.25,0.00507062658457081,1,"train"
"1845",0.26,0.00374260533623083,1,"train"
"1846",0.27,0.00277677170107449,1,"train"
"1847",0.28,0.00205239647470723,1,"train"
"1848",0.29,0.00156947965712906,1,"train"
"1849",0.3,0.00120729204394543,1,"train"
"1850",0.31,0.000482916817578172,1,"train"
"1851",0.32,0.000241458408789086,1,"train"
"1852",0.33,0.000120729204394543,1,"train"
"1853",0.34,0,1,"train"
"1854",0.35,0,1,"train"
"1855",0.36,0,1,"train"
"1856",0.37,0,1,"train"
"1857",0.38,0,1,"train"
"1858",0.39,0,1,"train"
"1859",0.4,0,1,"train"
"1860",0.41,0,1,"train"
"1861",0.42,0,1,"train"
"1862",0.43,0,1,"train"
"1863",0.44,0,1,"train"
"1864",0.45,0,1,"train"
"1865",0.46,0,1,"train"
"1866",0.47,0,1,"train"
"1867",0.48,0,1,"train"
"1868",0.49,0,1,"train"
"1869",0.5,0,1,"train"
"1870",0.51,0,1,"train"
"1871",0.52,0,1,"train"
"1872",0.53,0,1,"train"
"1873",0.54,0,1,"train"
"1874",0.55,0,1,"train"
"1875",0.56,0,1,"train"
"1876",0.57,0,1,"train"
"1877",0.58,0,1,"train"
"1878",0.59,0,1,"train"
"1879",0.6,0,1,"train"
"1880",0.61,0,0.999516207063377,"train"
"1881",0.62,0,0.999032414126754,"train"
"1882",0.63,0,0.998548621190131,"train"
"1883",0.64,0,0.998064828253508,"train"
"1884",0.65,0,0.996613449443638,"train"
"1885",0.66,0,0.996129656507015,"train"
"1886",0.67,0,0.993226898887276,"train"
"1887",0.68,0,0.993226898887276,"train"
"1888",0.69,0,0.991291727140784,"train"
"1889",0.7,0,0.988388969521045,"train"
"1890",0.71,0,0.985970004837929,"train"
"1891",0.72,0,0.985002418964683,"train"
"1892",0.73,0,0.980648282535075,"train"
"1893",0.74,0,0.978713110788582,"train"
"1894",0.75,0,0.974842767295597,"train"
"1895",0.76,0,0.972907595549105,"train"
"1896",0.77,0,0.970004837929366,"train"
"1897",0.78,0,0.965650701499758,"train"
"1898",0.79,0,0.958877600387034,"train"
"1899",0.8,0,0.952104499274311,"train"
"1900",0.81,0,0.941944847605225,"train"
"1901",0.82,0,0.932752781809386,"train"
"1902",0.83,0,0.923076923076923,"train"
"1903",0.84,0,0.911949685534591,"train"
"1904",0.85,0,0.900822447992259,"train"
"1905",0.86,0,0.881954523463957,"train"
"1906",0.87,0,0.863570391872279,"train"
"1907",0.88,0,0.843251088534107,"train"
"1908",0.89,0,0.822447992259313,"train"
"1909",0.9,0,0.793420416061925,"train"
"1910",0.91,0,0.76632801161103,"train"
"1911",0.92,0,0.726656990807934,"train"
"1912",0.93,0,0.687953555878084,"train"
"1913",0.94,0,0.646347363328495,"train"
"1914",0.95,0,0.570391872278665,"train"
"1915",0.96,0,0.462989840348331,"train"
"1916",0.97,0,0.322206095791001,"train"
"1917",0.98,0,0.173197871311079,"train"
"1918",0.99,0,0.0522496371552975,"train"
"1919",1,0,0,"train"
"1920",0,0.310615199034982,1,"train"
"1921",0.01,0.182509047044632,1,"train"
"1922",0.02,0.144873341375151,1,"train"
"1923",0.03,0.120024125452352,1,"train"
"1924",0.04,0.103015681544029,1,"train"
"1925",0.05,0.0910735826296743,1,"train"
"1926",0.06,0.0810615199034982,1,"train"
"1927",0.07,0.0721351025331725,1,"train"
"1928",0.08,0.0636911942098914,1,"train"
"1929",0.09,0.0548854041013269,1,"train"
"1930",0.1,0.0483715319662244,1,"train"
"1931",0.11,0.0427020506634499,1,"train"
"1932",0.12,0.0375150784077201,1,"train"
"1933",0.13,0.0313630880579011,1,"train"
"1934",0.14,0.0265379975874548,1,"train"
"1935",0.15,0.023642943305187,1,"train"
"1936",0.16,0.0214716525934861,1,"train"
"1937",0.17,0.0176115802171291,1,"train"
"1938",0.18,0.0155609167671894,1,"train"
"1939",0.19,0.0127864897466828,1,"train"
"1940",0.2,0.0108564535585042,1,"train"
"1941",0.21,0.00892641737032569,1,"train"
"1942",0.22,0.00675512665862485,1,"train"
"1943",0.23,0.00566948130277443,1,"train"
"1944",0.24,0.00446320868516285,1,"train"
"1945",0.25,0.00361881785283474,1,"train"
"1946",0.26,0.00253317249698432,1,"train"
"1947",0.27,0.00168878166465621,1,"train"
"1948",0.28,0.00120627261761158,1,"train"
"1949",0.29,0.000965018094089264,1,"train"
"1950",0.3,0.000844390832328106,1,"train"
"1951",0.31,0.000482509047044632,1,"train"
"1952",0.32,0.000482509047044632,1,"train"
"1953",0.33,0.000241254523522316,1,"train"
"1954",0.34,0.000241254523522316,1,"train"
"1955",0.35,0.000241254523522316,1,"train"
"1956",0.36,0.000120627261761158,1,"train"
"1957",0.37,0.000120627261761158,1,"train"
"1958",0.38,0.000120627261761158,1,"train"
"1959",0.39,0,1,"train"
"1960",0.4,0,1,"train"
"1961",0.41,0,1,"train"
"1962",0.42,0,1,"train"
"1963",0.43,0,1,"train"
"1964",0.44,0,1,"train"
"1965",0.45,0,1,"train"
"1966",0.46,0,1,"train"
"1967",0.47,0,1,"train"
"1968",0.48,0,1,"train"
"1969",0.49,0,1,"train"
"1970",0.5,0,1,"train"
"1971",0.51,0,1,"train"
"1972",0.52,0,1,"train"
"1973",0.53,0,1,"train"
"1974",0.54,0,1,"train"
"1975",0.55,0,1,"train"
"1976",0.56,0,1,"train"
"1977",0.57,0,1,"train"
"1978",0.58,0,1,"train"
"1979",0.59,0,1,"train"
"1980",0.6,0,1,"train"
"1981",0.61,0,0.999029126213592,"train"
"1982",0.62,0,0.998058252427184,"train"
"1983",0.63,0,0.997572815533981,"train"
"1984",0.64,0,0.996601941747573,"train"
"1985",0.65,0,0.996601941747573,"train"
"1986",0.66,0,0.996116504854369,"train"
"1987",0.67,0,0.993203883495146,"train"
"1988",0.68,0,0.992233009708738,"train"
"1989",0.69,0,0.989320388349515,"train"
"1990",0.7,0,0.987864077669903,"train"
"1991",0.71,0,0.985436893203884,"train"
"1992",0.72,0,0.983980582524272,"train"
"1993",0.73,0,0.983009708737864,"train"
"1994",0.74,0,0.978640776699029,"train"
"1995",0.75,0,0.974757281553398,"train"
"1996",0.76,0,0.971359223300971,"train"
"1997",0.77,0,0.966990291262136,"train"
"1998",0.78,0,0.963592233009709,"train"
"1999",0.79,0,0.957281553398058,"train"
"2000",0.8,0,0.947087378640777,"train"
"2001",0.81,0,0.937378640776699,"train"
"2002",0.82,0,0.92621359223301,"train"
"2003",0.83,0,0.916019417475728,"train"
"2004",0.84,0,0.898543689320388,"train"
"2005",0.85,0,0.88495145631068,"train"
"2006",0.86,0,0.871844660194175,"train"
"2007",0.87,0,0.854854368932039,"train"
"2008",0.88,0,0.835436893203883,"train"
"2009",0.89,0,0.812135922330097,"train"
"2010",0.9,0,0.788349514563107,"train"
"2011",0.91,0,0.759223300970874,"train"
"2012",0.92,0,0.72378640776699,"train"
"2013",0.93,0,0.683980582524272,"train"
"2014",0.94,0,0.629611650485437,"train"
"2015",0.95,0,0.563106796116505,"train"
"2016",0.96,0,0.460679611650485,"train"
"2017",0.97,0,0.315533980582524,"train"
"2018",0.98,0,0.172330097087379,"train"
"2019",0.99,0,0.0480582524271845,"train"
"2020",1,0,0,"train"
"2021",0,0.308759652509652,1,"train"
"2022",0.01,0.183035714285714,1,"train"
"2023",0.02,0.144425675675676,1,"train"
"2024",0.03,0.12101833976834,1,"train"
"2025",0.04,0.103764478764479,1,"train"
"2026",0.05,0.0910955598455599,1,"train"
"2027",0.06,0.0798745173745174,1,"train"
"2028",0.07,0.0703426640926641,1,"train"
"2029",0.08,0.0629826254826255,1,"train"
"2030",0.09,0.0547779922779923,1,"train"
"2031",0.1,0.0470559845559846,1,"train"
"2032",0.11,0.0417471042471042,1,"train"
"2033",0.12,0.0365588803088803,1,"train"
"2034",0.13,0.0316119691119691,1,"train"
"2035",0.14,0.0275096525096525,1,"train"
"2036",0.15,0.0226833976833977,1,"train"
"2037",0.16,0.0197876447876448,1,"train"
"2038",0.17,0.0167712355212355,1,"train"
"2039",0.18,0.0142374517374517,1,"train"
"2040",0.19,0.0120656370656371,1,"train"
"2041",0.2,0.010738416988417,1,"train"
"2042",0.21,0.00868725868725869,1,"train"
"2043",0.22,0.00687741312741313,1,"train"
"2044",0.23,0.00603281853281853,1,"train"
"2045",0.24,0.0049469111969112,1,"train"
"2046",0.25,0.00398166023166023,1,"train"
"2047",0.26,0.00301640926640927,1,"train"
"2048",0.27,0.00241312741312741,1,"train"
"2049",0.28,0.0020511583011583,1,"train"
"2050",0.29,0.00132722007722008,1,"train"
"2051",0.3,0.000965250965250965,1,"train"
"2052",0.31,0.000723938223938224,1,"train"
"2053",0.32,0.000603281853281853,1,"train"
"2054",0.33,0.000482625482625483,1,"train"
"2055",0.34,0.000361969111969112,1,"train"
"2056",0.35,0.000361969111969112,1,"train"
"2057",0.36,0.000361969111969112,1,"train"
"2058",0.37,0,1,"train"
"2059",0.38,0,1,"train"
"2060",0.39,0,1,"train"
"2061",0.4,0,1,"train"
"2062",0.41,0,1,"train"
"2063",0.42,0,1,"train"
"2064",0.43,0,1,"train"
"2065",0.44,0,1,"train"
"2066",0.45,0,1,"train"
"2067",0.46,0,1,"train"
"2068",0.47,0,1,"train"
"2069",0.48,0,1,"train"
"2070",0.49,0,1,"train"
"2071",0.5,0,1,"train"
"2072",0.51,0,1,"train"
"2073",0.52,0,1,"train"
"2074",0.53,0,1,"train"
"2075",0.54,0,1,"train"
"2076",0.55,0,1,"train"
"2077",0.56,0,1,"train"
"2078",0.57,0,1,"train"
"2079",0.58,0,1,"train"
"2080",0.59,0,1,"train"
"2081",0.6,0,1,"train"
"2082",0.61,0,0.999515033947624,"train"
"2083",0.62,0,0.999515033947624,"train"
"2084",0.63,0,0.999515033947624,"train"
"2085",0.64,0,0.998060135790495,"train"
"2086",0.65,0,0.997090203685742,"train"
"2087",0.66,0,0.995635305528613,"train"
"2088",0.67,0,0.992725509214355,"train"
"2089",0.68,0,0.991270611057226,"train"
"2090",0.69,0,0.989815712900097,"train"
"2091",0.7,0,0.987390882638215,"train"
"2092",0.71,0,0.984966052376334,"train"
"2093",0.72,0,0.982056256062076,"train"
"2094",0.73,0,0.981571290009699,"train"
"2095",0.74,0,0.98011639185257,"train"
"2096",0.75,0,0.976721629485936,"train"
"2097",0.76,0,0.971871968962173,"train"
"2098",0.77,0,0.968477206595538,"train"
"2099",0.78,0,0.96168768186227,"train"
"2100",0.79,0,0.955868089233754,"train"
"2101",0.8,0,0.945683802133851,"train"
"2102",0.81,0,0.935014548981571,"train"
"2103",0.82,0,0.924830261881668,"train"
"2104",0.83,0,0.913676042677013,"train"
"2105",0.84,0,0.899127061105723,"train"
"2106",0.85,0,0.882153249272551,"train"
"2107",0.86,0,0.870999030067895,"train"
"2108",0.87,0,0.854995150339476,"train"
"2109",0.88,0,0.836566440349176,"train"
"2110",0.89,0,0.813773035887488,"train"
"2111",0.9,0,0.78709990300679,"train"
"2112",0.91,0,0.760426770126091,"train"
"2113",0.92,0,0.731328806983511,"train"
"2114",0.93,0,0.690106692531523,"train"
"2115",0.94,0,0.644519883608147,"train"
"2116",0.95,0,0.575654704170708,"train"
"2117",0.96,0,0.467992240543162,"train"
"2118",0.97,0,0.33074684772066,"train"
"2119",0.98,0,0.170708050436469,"train"
"2120",0.99,0,0.048011639185257,"train"
"2121",1,0,0,"train"
"2122",0,0.305404425099746,1,"train"
"2123",0.01,0.183895538628945,1,"train"
"2124",0.02,0.141820819731592,1,"train"
"2125",0.03,0.118002659896022,1,"train"
"2126",0.04,0.102768709950429,1,"train"
"2127",0.05,0.0907991778503204,1,"train"
"2128",0.06,0.0781042195623262,1,"train"
"2129",0.07,0.0690363922137589,1,"train"
"2130",0.08,0.0604521823237819,1,"train"
"2131",0.09,0.0535606335388707,1,"train"
"2132",0.1,0.0471527022125499,1,"train"
"2133",0.11,0.0423165276266473,1,"train"
"2134",0.12,0.0372385443114496,1,"train"
"2135",0.13,0.0317978479023093,1,"train"
"2136",0.14,0.0272034820457018,1,"train"
"2137",0.15,0.0230927336476847,1,"train"
"2138",0.16,0.0205537419900858,1,"train"
"2139",0.17,0.0177729416031919,1,"train"
"2140",0.18,0.0149921412162979,1,"train"
"2141",0.19,0.0130576713819369,1,"train"
"2142",0.2,0.0103977753596905,1,"train"
"2143",0.21,0.00858420988997703,1,"train"
"2144",0.22,0.00677064442026357,1,"train"
"2145",0.23,0.00556160077378793,1,"train"
"2146",0.24,0.00483617458590255,1,"train"
"2147",0.25,0.00398984403336961,1,"train"
"2148",0.26,0.00290170475154153,1,"train"
"2149",0.27,0.00205537419900858,1,"train"
"2150",0.28,0.0013299480111232,1,"train"
"2151",0.29,0.0013299480111232,1,"train"
"2152",0.3,0.000846330552532946,1,"train"
"2153",0.31,0.000725426187885383,1,"train"
"2154",0.32,0.000241808729295128,1,"train"
"2155",0.33,0,1,"train"
"2156",0.34,0,1,"train"
"2157",0.35,0,1,"train"
"2158",0.36,0,1,"train"
"2159",0.37,0,1,"train"
"2160",0.38,0,1,"train"
"2161",0.39,0,1,"train"
"2162",0.4,0,1,"train"
"2163",0.41,0,1,"train"
"2164",0.42,0,1,"train"
"2165",0.43,0,1,"train"
"2166",0.44,0,1,"train"
"2167",0.45,0,1,"train"
"2168",0.46,0,1,"train"
"2169",0.47,0,1,"train"
"2170",0.48,0,1,"train"
"2171",0.49,0,1,"train"
"2172",0.5,0,1,"train"
"2173",0.51,0,1,"train"
"2174",0.52,0,1,"train"
"2175",0.53,0,1,"train"
"2176",0.54,0,1,"train"
"2177",0.55,0,1,"train"
"2178",0.56,0,1,"train"
"2179",0.57,0,1,"train"
"2180",0.58,0,1,"train"
"2181",0.59,0,1,"train"
"2182",0.6,0,0.999518999518999,"train"
"2183",0.61,0,0.999518999518999,"train"
"2184",0.62,0,0.999037999037999,"train"
"2185",0.63,0,0.998556998556999,"train"
"2186",0.64,0,0.998556998556999,"train"
"2187",0.65,0,0.997113997113997,"train"
"2188",0.66,0,0.995670995670996,"train"
"2189",0.67,0,0.994708994708995,"train"
"2190",0.68,0,0.992784992784993,"train"
"2191",0.69,0,0.990860990860991,"train"
"2192",0.7,0,0.987974987974988,"train"
"2193",0.71,0,0.986531986531986,"train"
"2194",0.72,0,0.984126984126984,"train"
"2195",0.73,0,0.982683982683983,"train"
"2196",0.74,0,0.981240981240981,"train"
"2197",0.75,0,0.97979797979798,"train"
"2198",0.76,0,0.975468975468975,"train"
"2199",0.77,0,0.972101972101972,"train"
"2200",0.78,0,0.964886964886965,"train"
"2201",0.79,0,0.955747955747956,"train"
"2202",0.8,0,0.951418951418951,"train"
"2203",0.81,0,0.944203944203944,"train"
"2204",0.82,0,0.930735930735931,"train"
"2205",0.83,0,0.918229918229918,"train"
"2206",0.84,0,0.91005291005291,"train"
"2207",0.85,0,0.898508898508898,"train"
"2208",0.86,0,0.878306878306878,"train"
"2209",0.87,0,0.864838864838865,"train"
"2210",0.88,0,0.838864838864839,"train"
"2211",0.89,0,0.818662818662819,"train"
"2212",0.9,0,0.791245791245791,"train"
"2213",0.91,0,0.765271765271765,"train"
"2214",0.92,0,0.726310726310726,"train"
"2215",0.93,0,0.683020683020683,"train"
"2216",0.94,0,0.630591630591631,"train"
"2217",0.95,0,0.562770562770563,"train"
"2218",0.96,0,0.466089466089466,"train"
"2219",0.97,0,0.328042328042328,"train"
"2220",0.98,0,0.181337181337181,"train"
"2221",0.99,0,0.0495430495430495,"train"
"2222",1,0,0,"train"
"2223",0,0.309736651365064,1,"train"
"2224",0.01,0.182773616815656,1,"train"
"2225",0.02,0.14327132157526,1,"train"
"2226",0.03,0.118506885721189,1,"train"
"2227",0.04,0.103406619956511,1,"train"
"2228",0.05,0.088668760570186,1,"train"
"2229",0.06,0.0798502053636144,1,"train"
"2230",0.07,0.0704276395264557,1,"train"
"2231",0.08,0.0613674800676492,1,"train"
"2232",0.09,0.0546025610050737,1,"train"
"2233",0.1,0.048079246194733,1,"train"
"2234",0.11,0.0407103165015704,1,"train"
"2235",0.12,0.0372070548441653,1,"train"
"2236",0.13,0.0315293549166465,1,"train"
"2237",0.14,0.0283884996375936,1,"train"
"2238",0.15,0.024764435854071,1,"train"
"2239",0.16,0.0207779656921962,1,"train"
"2240",0.17,0.0177579125392607,1,"train"
"2241",0.18,0.0148586615124426,1,"train"
"2242",0.19,0.0128050253684465,1,"train"
"2243",0.2,0.0111137956028026,1,"train"
"2244",0.21,0.00930176371104131,1,"train"
"2245",0.22,0.00773133607151486,1,"train"
"2246",0.23,0.00628171055810582,1,"train"
"2247",0.24,0.00531529354916647,1,"train"
"2248",0.25,0.00386566803575743,1,"train"
"2249",0.26,0.00302005315293549,1,"train"
"2250",0.27,0.00229524039623097,1,"train"
"2251",0.28,0.00193283401787871,1,"train"
"2252",0.29,0.00132882338729162,1,"train"
"2253",0.3,0.000845614882821938,1,"train"
"2254",0.31,0.000483208504469679,1,"train"
"2255",0.32,0.000362406378352259,1,"train"
"2256",0.33,0.000241604252234839,1,"train"
"2257",0.34,0.00012080212611742,1,"train"
"2258",0.35,0.00012080212611742,1,"train"
"2259",0.36,0.00012080212611742,1,"train"
"2260",0.37,0,1,"train"
"2261",0.38,0,1,"train"
"2262",0.39,0,1,"train"
"2263",0.4,0,1,"train"
"2264",0.41,0,1,"train"
"2265",0.42,0,1,"train"
"2266",0.43,0,1,"train"
"2267",0.44,0,1,"train"
"2268",0.45,0,1,"train"
"2269",0.46,0,1,"train"
"2270",0.47,0,1,"train"
"2271",0.48,0,1,"train"
"2272",0.49,0,1,"train"
"2273",0.5,0,1,"train"
"2274",0.51,0,1,"train"
"2275",0.52,0,1,"train"
"2276",0.53,0,1,"train"
"2277",0.54,0,1,"train"
"2278",0.55,0,1,"train"
"2279",0.56,0,1,"train"
"2280",0.57,0,1,"train"
"2281",0.58,0,1,"train"
"2282",0.59,0,1,"train"
"2283",0.6,0,1,"train"
"2284",0.61,0,1,"train"
"2285",0.62,0,0.999517374517375,"train"
"2286",0.63,0,0.998552123552124,"train"
"2287",0.64,0,0.998069498069498,"train"
"2288",0.65,0,0.997586872586873,"train"
"2289",0.66,0,0.997104247104247,"train"
"2290",0.67,0,0.995173745173745,"train"
"2291",0.68,0,0.991795366795367,"train"
"2292",0.69,0,0.989864864864865,"train"
"2293",0.7,0,0.989382239382239,"train"
"2294",0.71,0,0.987934362934363,"train"
"2295",0.72,0,0.985521235521235,"train"
"2296",0.73,0,0.981660231660232,"train"
"2297",0.74,0,0.977799227799228,"train"
"2298",0.75,0,0.974903474903475,"train"
"2299",0.76,0,0.972007722007722,"train"
"2300",0.77,0,0.968146718146718,"train"
"2301",0.78,0,0.961389961389961,"train"
"2302",0.79,0,0.953667953667954,"train"
"2303",0.8,0,0.946428571428571,"train"
"2304",0.81,0,0.938223938223938,"train"
"2305",0.82,0,0.928571428571429,"train"
"2306",0.83,0,0.919401544401544,"train"
"2307",0.84,0,0.905405405405405,"train"
"2308",0.85,0,0.89527027027027,"train"
"2309",0.86,0,0.882239382239382,"train"
"2310",0.87,0,0.866795366795367,"train"
"2311",0.88,0,0.844594594594595,"train"
"2312",0.89,0,0.821911196911197,"train"
"2313",0.9,0,0.793436293436293,"train"
"2314",0.91,0,0.75965250965251,"train"
"2315",0.92,0,0.724903474903475,"train"
"2316",0.93,0,0.684362934362934,"train"
"2317",0.94,0,0.634169884169884,"train"
"2318",0.95,0,0.555984555984556,"train"
"2319",0.96,0,0.466698841698842,"train"
"2320",0.97,0,0.323841698841699,"train"
"2321",0.98,0,0.169401544401544,"train"
"2322",0.99,0,0.0453667953667954,"train"
"2323",1,0,0,"train"
"2324",0,0.313239913022469,1,"train"
"2325",0.01,0.187001691229766,1,"train"
"2326",0.02,0.145204155593138,1,"train"
"2327",0.03,0.121768543126359,1,"train"
"2328",0.04,0.104735443343803,1,"train"
"2329",0.05,0.0927760328581783,1,"train"
"2330",0.06,0.0822662478859628,1,"train"
"2331",0.07,0.0729644841749215,1,"train"
"2332",0.08,0.0643875332205847,1,"train"
"2333",0.09,0.0558105822662479,1,"train"
"2334",0.1,0.0483208504469679,1,"train"
"2335",0.11,0.0431263590239188,1,"train"
"2336",0.12,0.0385358782314569,1,"train"
"2337",0.13,0.0332205846822904,1,"train"
"2338",0.14,0.028509301763711,1,"train"
"2339",0.15,0.0246436337279536,1,"train"
"2340",0.16,0.0215027784489007,1,"train"
"2341",0.17,0.0186035274220826,1,"train"
"2342",0.18,0.015825078521382,1,"train"
"2343",0.19,0.0136506402512684,1,"train"
"2344",0.2,0.0117178062333897,1,"train"
"2345",0.21,0.00990577434162841,1,"train"
"2346",0.22,0.00724812756704518,1,"train"
"2347",0.23,0.00567769992751872,1,"train"
"2348",0.24,0.00459048079246195,1,"train"
"2349",0.25,0.00350326165740517,1,"train"
"2350",0.26,0.00277844890070065,1,"train"
"2351",0.27,0.00181203189176129,1,"train"
"2352",0.28,0.00169122976564388,1,"train"
"2353",0.29,0.0012080212611742,1,"train"
"2354",0.3,0.000483208504469679,1,"train"
"2355",0.31,0.000483208504469679,1,"train"
"2356",0.32,0.000241604252234839,1,"train"
"2357",0.33,0,1,"train"
"2358",0.34,0,1,"train"
"2359",0.35,0,1,"train"
"2360",0.36,0,1,"train"
"2361",0.37,0,1,"train"
"2362",0.38,0,1,"train"
"2363",0.39,0,1,"train"
"2364",0.4,0,1,"train"
"2365",0.41,0,1,"train"
"2366",0.42,0,1,"train"
"2367",0.43,0,1,"train"
"2368",0.44,0,1,"train"
"2369",0.45,0,1,"train"
"2370",0.46,0,1,"train"
"2371",0.47,0,1,"train"
"2372",0.48,0,1,"train"
"2373",0.49,0,1,"train"
"2374",0.5,0,1,"train"
"2375",0.51,0,1,"train"
"2376",0.52,0,1,"train"
"2377",0.53,0,1,"train"
"2378",0.54,0,1,"train"
"2379",0.55,0,1,"train"
"2380",0.56,0,1,"train"
"2381",0.57,0,1,"train"
"2382",0.58,0,1,"train"
"2383",0.59,0,1,"train"
"2384",0.6,0,1,"train"
"2385",0.61,0,1,"train"
"2386",0.62,0,1,"train"
"2387",0.63,0,0.999034749034749,"train"
"2388",0.64,0,0.997586872586873,"train"
"2389",0.65,0,0.996621621621622,"train"
"2390",0.66,0,0.995656370656371,"train"
"2391",0.67,0,0.994208494208494,"train"
"2392",0.68,0,0.991312741312741,"train"
"2393",0.69,0,0.989382239382239,"train"
"2394",0.7,0,0.986969111969112,"train"
"2395",0.71,0,0.986486486486487,"train"
"2396",0.72,0,0.983108108108108,"train"
"2397",0.73,0,0.980694980694981,"train"
"2398",0.74,0,0.979247104247104,"train"
"2399",0.75,0,0.974420849420849,"train"
"2400",0.76,0,0.971525096525097,"train"
"2401",0.77,0,0.968629343629344,"train"
"2402",0.78,0,0.962355212355212,"train"
"2403",0.79,0,0.954633204633205,"train"
"2404",0.8,0,0.950289575289575,"train"
"2405",0.81,0,0.941602316602317,"train"
"2406",0.82,0,0.927123552123552,"train"
"2407",0.83,0,0.908301158301158,"train"
"2408",0.84,0,0.897683397683398,"train"
"2409",0.85,0,0.885135135135135,"train"
"2410",0.86,0,0.866795366795367,"train"
"2411",0.87,0,0.848938223938224,"train"
"2412",0.88,0,0.829633204633205,"train"
"2413",0.89,0,0.808397683397683,"train"
"2414",0.9,0,0.784266409266409,"train"
"2415",0.91,0,0.752413127413127,"train"
"2416",0.92,0,0.715250965250965,"train"
"2417",0.93,0,0.676158301158301,"train"
"2418",0.94,0,0.627413127413127,"train"
"2419",0.95,0,0.546814671814672,"train"
"2420",0.96,0,0.455598455598456,"train"
