,thrs,FPR,TPR,group
255,0.52,0.000121138703815869,0.0730310262529833,train
256,0.53,0.000121138703815869,0.0682577565632458,train
257,0.54,0.000121138703815869,0.0668257756563246,train
258,0.55,0.000121138703815869,0.0630071599045346,train
259,0.56,0.000121138703815869,0.0625298329355609,train
260,0.57,0.000121138703815869,0.0606205250596659,train
261,0.58,0.000121138703815869,0.0587112171837709,train
262,0.59,0,0.0553699284009547,train
263,0.6,0,0.0505966587112172,train
264,0.61,0,0.0477326968973747,train
265,0.62,0,0.0458233890214797,train
266,0.63,0,0.045346062052506,train
267,0.64,0,0.0429594272076372,train
268,0.65,0,0.0429594272076372,train
269,0.66,0,0.0424821002386635,train
270,0.67,0,0.0391408114558473,train
271,0.68,0,0.0367541766109785,train
272,0.69,0,0.0353221957040573,train
273,0.7,0,0.0329355608591885,train
274,0.71,0,0.0310262529832936,train
275,0.72,0,0.0305489260143198,train
276,0.73,0,0.0276849642004773,train
277,0.74,0,0.0267303102625298,train
278,0.75,0,0.0248210023866348,train
279,0.76,0,0.0229116945107399,train
280,0.77,0,0.0214797136038186,train
281,0.78,0,0.0195704057279236,train
282,0.79,0,0.0167064439140811,train
283,0.8,0,0.0162291169451074,train
284,0.81,0,0.0152744630071599,train
285,0.82,0,0.0143198090692124,train
286,0.83,0,0.0143198090692124,train
287,0.84,0,0.0128878281622912,train
288,0.85,0,0.0119331742243437,train
289,0.86,0,0.00954653937947494,train
290,0.87,0,0.00859188544152745,train
291,0.88,0,0.0081145584725537,train
292,0.89,0,0.00763723150357995,train
293,0.9,0,0.00668257756563246,train
294,0.91,0,0.00525059665871122,train
295,0.92,0,0.00381861575178998,train
296,0.93,0,0.00381861575178998,train
297,0.94,0,0.00381861575178998,train
298,0.95,0,0.00238663484486874,train
299,0.96,0,0.00190930787589499,train
300,0.97,0,0.000954653937947494,train
301,0.98,0,0.000954653937947494,train
302,0.99,0,0,train
303,1,0,0,train
304,0,1,1,train
305,0.01,1,0.99757045675413,train
306,0.02,1,0.992711370262391,train
307,0.03,1,0.987852283770651,train
308,0.04,0.999638205499276,0.981049562682216,train
309,0.05,0.999276410998553,0.968415937803693,train
310,0.06,0.999035214664737,0.959669582118562,train
311,0.07,0.998552821997106,0.950923226433431,train
312,0.08,0.996743849493488,0.927113702623907,train
313,0.09,0.994693680656054,0.901846452866861,train
314,0.1,0.990713941148095,0.879494655004859,train
315,0.11,0.984804630969609,0.856171039844509,train
316,0.12,0.97515677761698,0.831389698736637,train
317,0.13,0.957187650747709,0.805150631681244,train
318,0.14,0.924023154848046,0.768221574344023,train
319,0.15,0.879040038591413,0.731292517006803,train
320,0.16,0.796792088760251,0.694363459669582,train
321,0.17,0.660154365653642,0.654033041788144,train
322,0.18,0.496140858658948,0.620991253644315,train
323,0.19,0.342619392185239,0.580174927113703,train
324,0.2,0.22515677761698,0.544703595724004,train
325,0.21,0.146406174626146,0.506802721088435,train
326,0.22,0.0972021225277376,0.477648202137998,train
327,0.23,0.0652436082971539,0.448979591836735,train
328,0.24,0.0442595272551857,0.424198250728863,train
329,0.25,0.0295465508924264,0.3955296404276,train
330,0.26,0.0207428847081524,0.371720116618076,train
331,0.27,0.014954172696575,0.349854227405248,train
332,0.28,0.011456825856247,0.331875607385811,train
333,0.29,0.008803666184274,0.310981535471331,train
334,0.3,0.00711529184756392,0.291545189504373,train
335,0.31,0.0055475156777617,0.280855199222546,train
336,0.32,0.00458273034249879,0.267249757045675,train
337,0.33,0.00313555233960444,0.25801749271137,train
338,0.34,0.00277375783888085,0.245869776482021,train
339,0.35,0.00253256150506512,0.232750242954325,train
340,0.36,0.00180897250361794,0.222546161321672,train
341,0.37,0.00168837433671008,0.214285714285714,train
342,0.38,0.00144717800289436,0.201166180758017,train
343,0.39,0.00132657983598649,0.187560738581147,train
344,0.4,0.00132657983598649,0.173955296404276,train
