"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156","X157","X158","X159","X160","X161","X162","X163","X164","X165","X166","X167","X168","X169","X170","X171","X172","X173","X174","X175","X176","X177","X178"
"1",-0.00105383057664754,0,0.000827928399055713,0.00291723027906428,-0.00661458054500616,0,0.00776625295577323,-0.000909783998449864,-0.00659373769099665,7.19042484367434e-05,0.00601825509349824,0,-0.00329024964279694,0,0.00157432901735956,0,0,-0.000569287832796334,-0.000172288279619958,0,0.000396375949826548,0.000828388173252985,9.36791121194928e-05,-0.00224556225637937,0,0.0029530806873292,-0.00152621362383031,0.00051741098706612,0,0.000427146917640043,0,-0.000874590775348069,-0.000106720688261086,0.000809946834623271,0.000220029605144465,0,-0.000318596533547078,0,0.000634397187378227,0,-0.00113208752070057,0,0,0.00170514949843573,0,0,-0.00163213193228475,0,0.0026300457913036,-0.00293076433067103,0.002691699551517,-0.00162602568348498,0,0,0.00014476321815772,0,0,0.00104231220393683,0.00144964224153704,-0.00284321585565729,0,-0.000141687231841647,0,0.0036076081006818,-0.00372421837007835,0.00021301303312309,0,0.00138284211216829,0,0,-0.00220526000174127,0.00241076535818394,0,-0.000505343029206505,0,0,0,-0.000560722044046721,0,0.000980051585660734,0,-0.0011250112059747,-2.189357017298e-05,0,0.000899216831277815,-0.00103755701195111,0,-0.000136973915581205,0.000974468790998004,0,-0.0025572477426608,0.00279905458831276,-0.000681619014877392,0.000539394310518358,0,-0.000274442907222129,0,0,0.00305446122565816,-0.00418753102142213,0,0.00173110830852287,0,0,9.65709921072001e-05,0,-0.00184660703824579,0.00192665964103438,-0.00025123035005102,-0.000429280814642163,-0.00155559839792437,0.00188424362586055,0.00100599979483676,-0.00140383724687284,0,-1.58652365272408e-05,0,0.000402924478508279,-0.00159783261506325,0.00101563491294276,0.000685929894623116,0.000185035264401645,-0.000303523389620297,-0.00051187970550227,-0.00099904322371906,-0.000305111624890304,0.00208791919295855,-0.00121153484969908,0,-0.00213667310910813,0.00351384515351039,0.000903281549528441,-0.00313996801130584,0,0.000556675920221268,0,0.00168757087001123,0,-0.00262388777064974,0.0014428539370041,0.000399981728274972,0,5.76879745429588e-05,-0.000480791585315692,0,0,0,0.00104489201594696,-0.00102071613698083,5.47514533146548e-05,0,0.000506248755289341,0,0,0.000297011788461185,0,-0.00214135974770049,0.00556449189994819,-0.00478065703096632,0.00109453312974321,0.00119682812296656,0,-0.00110001585121901,0,0.000757184268468367,0,0,-0.000631608186274184,-0.000651342591593817,0.00215616104889449,0,-0.00109454742885261,-0.00129384719091307,0.00122230407693765,0,0,0.000386677459809747,-0.000900079225407041
