"","lambda","Train_AUC","Test_AUC","Model","Time_Elapsed_cv","Fitting_Time"
"1",11.0738644492012,0.537570689418631,0.510569936926124,"Ridge",2.53142380317052,1.82775378227234
"2",0.0308136856125238,0.543974941236587,0.504558902702249,"Lasso",2.62664791742961,3.65023612976074
"3",0.0616273712250476,0.537483623071328,0.504502101639328,"Elastic-Net",2.51891083319982,3.60337901115417
"4",NA,0.222329744768356,0.25761751645996,"Random Forest",59.9330060482025,59.9330060482025
