,thrs,FPR,TPR,group
55,0.54,0.000725689404934688,0.121998078770413,train
56,0.55,0.000604741170778907,0.115754082612872,train
57,0.56,0.000604741170778907,0.112391930835735,train
58,0.57,0.000604741170778907,0.109029779058598,train
59,0.58,0.000241896468311563,0.10566762728146,train
60,0.59,0.000241896468311563,0.103266090297791,train
61,0.6,0.000241896468311563,0.0984630163304515,train
62,0.61,0.000241896468311563,0.0931796349663785,train
63,0.62,0.000241896468311563,0.0898174831892411,train
64,0.63,0.000120948234155781,0.0869356388088377,train
65,0.64,0.000120948234155781,0.0835734870317003,train
66,0.65,0.000120948234155781,0.0806916426512968,train
67,0.66,0.000120948234155781,0.0782901056676273,train
68,0.67,0.000120948234155781,0.0734870317002882,train
69,0.68,0.000120948234155781,0.0715658021133525,train
70,0.69,0.000120948234155781,0.0706051873198847,train
71,0.7,0.000120948234155781,0.0672430355427474,train
72,0.71,0.000120948234155781,0.0634005763688761,train
73,0.72,0,0.0605187319884726,train
74,0.73,0,0.058597502401537,train
75,0.74,0,0.0552353506243996,train
76,0.75,0,0.0509125840537944,train
77,0.76,0,0.0485110470701249,train
78,0.77,0,0.0465898174831892,train
79,0.78,0,0.0446685878962536,train
80,0.79,0,0.0413064361191162,train
81,0.8,0,0.0393852065321806,train
82,0.81,0,0.0379442843419789,train
83,0.82,0,0.0350624399615754,train
84,0.83,0,0.0341018251681076,train
85,0.84,0,0.031700288184438,train
86,0.85,0,0.0302593659942363,train
87,0.86,0,0.0288184438040346,train
88,0.87,0,0.0240153698366955,train
89,0.88,0,0.0216138328530259,train
90,0.89,0,0.0196926032660903,train
91,0.9,0,0.0172910662824208,train
92,0.91,0,0.0153698366954851,train
93,0.92,0,0.0139289145052834,train
94,0.93,0,0.0120076849183477,train
95,0.94,0,0.0100864553314121,train
96,0.95,0,0.00768491834774256,train
97,0.96,0,0.00624399615754083,train
98,0.97,0,0.0048030739673391,train
99,0.98,0,0.00336215177713737,train
100,0.99,0,0.00192122958693564,train
101,1,0,0,train
102,0,1,1,train
103,0.01,0.999879095635352,0.999037999037999,train
104,0.02,0.999879095635352,0.997113997113997,train
105,0.03,0.999879095635352,0.992303992303992,train
106,0.04,0.999758191270705,0.987974987974988,train
107,0.05,0.99951638254141,0.978835978835979,train
108,0.06,0.999395478176762,0.96969696969697,train
109,0.07,0.999032765082819,0.954304954304954,train
110,0.08,0.998670051988877,0.941798941798942,train
111,0.09,0.997944625800991,0.926406926406926,train
112,0.1,0.996372869060573,0.908609908609909,train
113,0.11,0.993833877402974,0.887445887445887,train
114,0.12,0.991778503203966,0.860509860509861,train
115,0.13,0.984766050054407,0.82972582972583,train
116,0.14,0.969773908838109,0.794612794612795,train
117,0.15,0.933139886349897,0.756613756613757,train
118,0.16,0.878128400435256,0.710918710918711,train
119,0.17,0.771490750816104,0.669071669071669,train
120,0.18,0.61044613710555,0.624819624819625,train
121,0.19,0.425341554830129,0.582010582010582,train
122,0.2,0.267803167694354,0.538720538720539,train
123,0.21,0.16080280498126,0.497835497835498,train
124,0.22,0.096723491718051,0.45983645983646,train
125,0.23,0.0569459557490025,0.426166426166426,train
126,0.24,0.0327650828194898,0.395863395863396,train
127,0.25,0.0223673074597993,0.368927368927369,train
128,0.26,0.0146294281223552,0.343915343915344,train
129,0.27,0.0101559666303954,0.316979316979317,train
130,0.28,0.00773787933744408,0.293410293410293,train
131,0.29,0.00556160077378793,0.271284271284271,train
132,0.3,0.00362713093942691,0.257335257335257,train
133,0.31,0.00302260911618909,0.241462241462241,train
134,0.32,0.00217627856365615,0.227513227513228,train
135,0.33,0.00181356546971346,0.215007215007215,train
136,0.34,0.00169266110506589,0.205387205387205,train
137,0.35,0.0013299480111232,0.193362193362193,train
138,0.36,0.00120904364647564,0.182780182780183,train
139,0.37,0.00120904364647564,0.172198172198172,train
140,0.38,0.000725426187885383,0.161616161616162,train
141,0.39,0.000604521823237819,0.151515151515152,train
142,0.4,0.000483617458590255,0.141895141895142,train
143,0.41,0.000483617458590255,0.133237133237133,train
144,0.42,0.000483617458590255,0.124579124579125,train
145,0.43,0.000483617458590255,0.118326118326118,train
146,0.44,0.000483617458590255,0.111592111592112,train
147,0.45,0.000362713093942691,0.107263107263107,train
148,0.46,0.000362713093942691,0.101010101010101,train
149,0.47,0.000362713093942691,0.0962000962000962,train
150,0.48,0.000362713093942691,0.0913900913900914,train
151,0.49,0.000362713093942691,0.0860990860990861,train
152,0.5,0.000362713093942691,0.0808080808080808,train
153,0.51,0.000241808729295128,0.0784030784030784,train
154,0.52,0.000120904364647564,0.0755170755170755,train
155,0.53,0.000120904364647564,0.0726310726310726,train
156,0.54,0.000120904364647564,0.0692640692640693,train
157,0.55,0.000120904364647564,0.0663780663780664,train
158,0.56,0.000120904364647564,0.063973063973064,train
159,0.57,0.000120904364647564,0.0625300625300625,train
160,0.58,0.000120904364647564,0.0615680615680616,train
161,0.59,0.000120904364647564,0.0596440596440596,train
162,0.6,0.000120904364647564,0.0582010582010582,train
163,0.61,0.000120904364647564,0.0543530543530544,train
164,0.62,0.000120904364647564,0.0514670514670515,train
165,0.63,0,0.0476190476190476,train
166,0.64,0,0.0442520442520443,train
167,0.65,0,0.0423280423280423,train
168,0.66,0,0.0404040404040404,train
169,0.67,0,0.037999037999038,train
170,0.68,0,0.0365560365560366,train
171,0.69,0,0.0346320346320346,train
172,0.7,0,0.0317460317460317,train
173,0.71,0,0.0307840307840308,train
174,0.72,0,0.0278980278980279,train
175,0.73,0,0.025974025974026,train
176,0.74,0,0.025974025974026,train
177,0.75,0,0.0245310245310245,train
178,0.76,0,0.0235690235690236,train
179,0.77,0,0.0206830206830207,train
180,0.78,0,0.0177970177970178,train
181,0.79,0,0.0158730158730159,train
182,0.8,0,0.0144300144300144,train
183,0.81,0,0.0134680134680135,train
184,0.82,0,0.012987012987013,train
185,0.83,0,0.012025012025012,train
186,0.84,0,0.0105820105820106,train
187,0.85,0,0.0101010101010101,train
188,0.86,0,0.00913900913900914,train
189,0.87,0,0.00865800865800866,train
190,0.88,0,0.0076960076960077,train
191,0.89,0,0.00721500721500722,train
192,0.9,0,0.00577200577200577,train
193,0.91,0,0.00432900432900433,train
194,0.92,0,0.00288600288600289,train
195,0.93,0,0.00192400192400192,train
196,0.94,0,0.00192400192400192,train
197,0.95,0,0.00144300144300144,train
198,0.96,0,0.000962000962000962,train
199,0.97,0,0.000481000481000481,train
200,0.98,0,0,train
201,0.99,0,0,train
202,1,0,0,train
203,0,1,1,train
204,0.01,1,0.998041136141038,train
205,0.02,1,0.991674828599412,train
206,0.03,0.999759268175253,0.985798237022527,train
207,0.04,0.999638902262879,0.97796278158668,train
208,0.05,0.999518536350506,0.970617042115573,train
209,0.06,0.999037072701011,0.957394711067581,train
210,0.07,0.998555609051517,0.939764936336925,train
211,0.08,0.997592681752528,0.921155729676787,train
212,0.09,0.995546461242176,0.905974534769833,train
213,0.1,0.993740972556572,0.882957884427032,train
214,0.11,0.989167067886375,0.857492654260529,train
215,0.12,0.981824747231584,0.833986287952987,train
216,0.13,0.965695714973519,0.80411361410382,train
217,0.14,0.935724602792489,0.770323212536729,train
218,0.15,0.880958112662494,0.731145935357493,train
219,0.16,0.791526239768897,0.690499510284035,train
220,0.17,0.657318247472316,0.651322233104799,train
221,0.18,0.494583533943187,0.606758080313418,train
222,0.19,0.327515647568609,0.572967678746327,train
223,0.2,0.213769860375542,0.540156709108717,train
224,0.21,0.133846894559461,0.501469147894221,train
225,0.22,0.0830524795377949,0.470127326150833,train
226,0.23,0.0517573423206548,0.438295788442703,train
227,0.24,0.0356283100625903,0.411361410381978,train
228,0.25,0.0233509870004815,0.388344760039177,train
229,0.26,0.0161290322580645,0.362389813907933,train
230,0.27,0.012518054886856,0.339862879529873,train
231,0.28,0.00878671160327395,0.318805093046033,train
232,0.29,0.00710158883004333,0.300195886385896,train
233,0.3,0.00493500240731825,0.285504407443683,train
234,0.31,0.00373134328358209,0.269343780607248,train
235,0.32,0.00300914780934039,0.256121449559256,train
236,0.33,0.0022869523350987,0.244857982370225,train
237,0.34,0.00192585459797785,0.229187071498531,train
238,0.35,0.00168512277323062,0.221351616062684,train
239,0.36,0.00156475686085701,0.211557296767875,train
240,0.37,0.00132402503610977,0.203232125367287,train
241,0.38,0.00132402503610977,0.191968658178257,train
242,0.39,0.00108329321136254,0.182664054848188,train
243,0.4,0.000842561386615311,0.177277179236043,train
244,0.41,0.000842561386615311,0.168952007835455,train
245,0.42,0.000601829561868079,0.159157688540646,train
246,0.43,0.000361097737120847,0.15230166503428,train
247,0.44,0.000361097737120847,0.142507345739471,train
248,0.45,0.000361097737120847,0.133692458374143,train
249,0.46,0.000361097737120847,0.128795298726739,train
250,0.47,0.000361097737120847,0.124387855044074,train
251,0.48,0.000240731824747232,0.119000979431929,train
252,0.49,0.000240731824747232,0.112144955925563,train
253,0.5,0.000240731824747232,0.10871694417238,train
254,0.51,0.000240731824747232,0.103819784524976,train
255,0.52,0.000240731824747232,0.0984329089128306,train
256,0.53,0.000120365912373616,0.0950048971596474,train
257,0.54,0,0.089128305582762,train
258,0.55,0,0.0866797257590597,train
259,0.56,0,0.0832517140058766,train
260,0.57,0,0.0803134182174339,train
261,0.58,0,0.073947110675808,train
262,0.59,0,0.069539666993144,train
263,0.6,0,0.0651322233104799,train
264,0.61,0,0.0631733594515181,train
265,0.62,0,0.059745347698335,train
266,0.63,0,0.0572967678746327,train
267,0.64,0,0.05435847208619,train
268,0.65,0,0.0504407443682664,train
269,0.66,0,0.0475024485798237,train
270,0.67,0,0.0470127326150832,train
271,0.68,0,0.0450538687561214,train
272,0.69,0,0.0440744368266405,train
273,0.7,0,0.0411361410381978,train
274,0.71,0,0.039177277179236,train
275,0.72,0,0.0381978452497551,train
276,0.73,0,0.034769833496572,train
277,0.74,0,0.0337904015670911,train
278,0.75,0,0.0318315377081293,train
279,0.76,0,0.0288932419196866,train
280,0.77,0,0.0264446620959843,train
281,0.78,0,0.0254652301665034,train
282,0.79,0,0.0235063663075416,train
283,0.8,0,0.0210577864838394,train
284,0.81,0,0.019588638589618,train
285,0.82,0,0.0176297747306562,train
286,0.83,0,0.0156709108716944,train
287,0.84,0,0.0156709108716944,train
288,0.85,0,0.0127326150832517,train
289,0.86,0,0.0117531831537708,train
290,0.87,0,0.0102840352595495,train
291,0.88,0,0.00979431929480901,train
292,0.89,0,0.00930460333006856,train
293,0.9,0,0.00832517140058766,train
294,0.91,0,0.00734573947110676,train
295,0.92,0,0.00587659157688541,train
296,0.93,0,0.00538687561214496,train
297,0.94,0,0.00440744368266406,train
298,0.95,0,0.00440744368266406,train
299,0.96,0,0.00244857982370225,train
300,0.97,0,0.0019588638589618,train
301,0.98,0,0.00146914789422135,train
302,0.99,0,0,train
303,1,0,0,train
304,0,1,1,train
305,0.01,1,0.999516207063377,train
306,0.02,1,0.995645863570392,train
307,0.03,1,0.989840348330914,train
308,0.04,0.999879270795605,0.98451862602806,train
309,0.05,0.999637812386816,0.980164489598452,train
310,0.06,0.999637812386816,0.973875181422351,train
311,0.07,0.999637812386816,0.960328979196904,train
312,0.08,0.999275624773633,0.94581519109821,train
313,0.09,0.998551249547265,0.929366231253024,train
314,0.1,0.997826874320898,0.911949685534591,train
315,0.11,0.995653748641796,0.890662796323174,train
316,0.12,0.992635518531933,0.865021770682148,train
317,0.13,0.986961245925389,0.834542815674891,train
318,0.14,0.973439575033201,0.799709724238026,train
319,0.15,0.942653627912592,0.76003870343493,train
320,0.16,0.882892671737293,0.722302854378326,train
321,0.17,0.774719304599783,0.669085631349782,train
322,0.18,0.620668839792346,0.615868408321238,train
323,0.19,0.438609199565375,0.567005321722303,train
324,0.2,0.26813956296028,0.522980164489598,train
325,0.21,0.154050464807437,0.484276729559748,train
326,0.22,0.0892188820475673,0.453797774552492,train
327,0.23,0.0534830375467826,0.416545718432511,train
328,0.24,0.0301823010986358,0.389937106918239,train
329,0.25,0.0175057346372087,0.355104015481374,train
330,0.26,0.0115900036218761,0.331881954523464,train
331,0.27,0.00712302305927804,0.305757135945815,train
332,0.28,0.00458770976699264,0.286889211417513,train
333,0.29,0.00313895931425812,0.269956458635704,train
334,0.3,0.00205239647470723,0.252056119980648,train
335,0.31,0.00181093806591815,0.238026124818578,train
336,0.32,0.00132802124833997,0.220609579100145,train
337,0.33,0.00120729204394543,0.206579583938074,train
338,0.34,0.000965833635156344,0.193033381712627,train
339,0.35,0.000724375226367258,0.181422351233672,train
340,0.36,0.000603646021972715,0.168359941944848,train
341,0.37,0.000603646021972715,0.160135462022254,train
342,0.38,0.000482916817578172,0.149975810353169,train
343,0.39,0.000362187613183629,0.141267537493953,train
344,0.4,0.000241458408789086,0.129172714078374,train
345,0.41,0.000241458408789086,0.121915820029028,train
346,0.42,0.000241458408789086,0.114175133043058,train
347,0.43,0.000241458408789086,0.10836961780358,train
348,0.44,0.000241458408789086,0.103047895500726,train
349,0.45,0.000241458408789086,0.0938558297048863,train
350,0.46,0.000241458408789086,0.0928882438316401,train
351,0.47,0.000241458408789086,0.0899854862119013,train
352,0.48,0.000241458408789086,0.0861151427189163,train
353,0.49,0.000241458408789086,0.0798258345428157,train
354,0.5,0.000241458408789086,0.0759554910498307,train
355,0.51,0.000241458408789086,0.06966618287373,train
356,0.52,0.000241458408789086,0.0667634252539913,train
357,0.53,0.000241458408789086,0.0643444605708757,train
358,0.54,0.000241458408789086,0.0628930817610063,train
359,0.55,0.000120729204394543,0.0599903241412675,train
360,0.56,0.000120729204394543,0.0575713594581519,train
361,0.57,0.000120729204394543,0.0537010159651669,train
362,0.58,0.000120729204394543,0.050314465408805,train
363,0.59,0.000120729204394543,0.0459603289791969,train
364,0.6,0.000120729204394543,0.0430575713594582,train
365,0.61,0.000120729204394543,0.0411223996129656,train
366,0.62,0.000120729204394543,0.0377358490566038,train
367,0.63,0.000120729204394543,0.0353168843734881,train
368,0.64,0,0.0333817126269956,train
369,0.65,0,0.03096274794388,train
370,0.66,0,0.0295113691340106,train
371,0.67,0,0.0275761973875181,train
372,0.68,0,0.0251572327044025,train
373,0.69,0,0.02322206095791,train
374,0.7,0,0.0222544750846638,train
375,0.71,0,0.0212868892114175,train
376,0.72,0,0.0208030962747944,train
377,0.73,0,0.0183841315916788,train
378,0.74,0,0.0169327527818094,train
379,0.75,0,0.01548137397194,train
380,0.76,0,0.01548137397194,train
381,0.77,0,0.0145137880986938,train
382,0.78,0,0.0130624092888244,train
383,0.79,0,0.0120948234155781,train
384,0.8,0,0.0111272375423319,train
385,0.81,0,0.0101596516690856,train
386,0.82,0,0.00967585873246251,train
387,0.83,0,0.00822447992259313,train
388,0.84,0,0.00725689404934688,train
389,0.85,0,0.00532172230285438,train
390,0.86,0,0.00435413642960813,train
391,0.87,0,0.003870343492985,train
392,0.88,0,0.003870343492985,train
393,0.89,0,0.00338655055636188,train
394,0.9,0,0.00338655055636188,train
395,0.91,0,0.00290275761973875,train
396,0.92,0,0.0019351717464925,train
397,0.93,0,0.0019351717464925,train
398,0.94,0,0.00145137880986938,train
399,0.95,0,0.000483792936623125,train
400,0.96,0,0.000483792936623125,train
401,0.97,0,0.000483792936623125,train
402,0.98,0,0,train
403,0.99,0,0,train
404,1,0,0,train
405,0,1,1,train
406,0.01,1,1,train
407,0.02,1,1,train
408,0.03,1,1,train
409,0.04,1,1,train
410,0.05,1,1,train
411,0.06,1,1,train
412,0.07,1,1,train
413,0.08,1,1,train
414,0.09,1,1,train
415,0.1,1,1,train
416,0.11,1,1,train
417,0.12,1,1,train
418,0.13,1,1,train
419,0.14,1,1,train
420,0.15,1,0.997582205029014,train
421,0.16,1,0.992263056092843,train
422,0.17,0.999879256218305,0.980657640232108,train
423,0.18,0.999517024873219,0.929400386847195,train
424,0.19,0.994808017387105,0.80899419729207,train
425,0.2,0.410891089108911,0.522243713733075,train
426,0.21,0.00313933832407631,0.229690522243714,train
427,0.22,0.00108669403525718,0.102998065764023,train
428,0.23,0.000241487563390485,0.0411025145067698,train
429,0.24,0.000120743781695243,0.0149903288201161,train
430,0.25,0.000120743781695243,0.00580270793036751,train
431,0.26,0.000120743781695243,0.00193423597678917,train
432,0.27,0,0.00145067698259188,train
433,0.28,0,0.000483558994197292,train
434,0.29,0,0.000483558994197292,train
435,0.3,0,0.000483558994197292,train
436,0.31,0,0.000483558994197292,train
437,0.32,0,0,train
438,0.33,0,0,train
439,0.34,0,0,train
440,0.35,0,0,train
441,0.36,0,0,train
442,0.37,0,0,train
443,0.38,0,0,train
444,0.39,0,0,train
445,0.4,0,0,train
446,0.41,0,0,train
447,0.42,0,0,train
448,0.43,0,0,train
449,0.44,0,0,train
450,0.45,0,0,train
451,0.46,0,0,train
452,0.47,0,0,train
453,0.48,0,0,train
454,0.49,0,0,train
455,0.5,0,0,train
456,0.51,0,0,train
457,0.52,0,0,train
458,0.53,0,0,train
459,0.54,0,0,train
460,0.55,0,0,train
461,0.56,0,0,train
462,0.57,0,0,train
463,0.58,0,0,train
464,0.59,0,0,train
465,0.6,0,0,train
466,0.61,0,0,train
467,0.62,0,0,train
468,0.63,0,0,train
469,0.64,0,0,train
470,0.65,0,0,train
471,0.66,0,0,train
472,0.67,0,0,train
473,0.68,0,0,train
474,0.69,0,0,train
475,0.7,0,0,train
476,0.71,0,0,train
477,0.72,0,0,train
478,0.73,0,0,train
479,0.74,0,0,train
480,0.75,0,0,train
481,0.76,0,0,train
482,0.77,0,0,train
483,0.78,0,0,train
484,0.79,0,0,train
485,0.8,0,0,train
486,0.81,0,0,train
487,0.82,0,0,train
488,0.83,0,0,train
489,0.84,0,0,train
490,0.85,0,0,train
491,0.86,0,0,train
492,0.87,0,0,train
493,0.88,0,0,train
494,0.89,0,0,train
495,0.9,0,0,train
496,0.91,0,0,train
497,0.92,0,0,train
498,0.93,0,0,train
499,0.94,0,0,train
500,0.95,0,0,train
501,0.96,0,0,train
502,0.97,0,0,train
503,0.98,0,0,train
504,0.99,0,0,train
505,1,0,0,train
506,0,1,1,train
507,0.01,1,0.998545807077072,train
508,0.02,1,0.995152690256907,train
509,0.03,1,0.991274842462433,train
510,0.04,0.999758658139254,0.984003877847795,train
511,0.05,0.999758658139254,0.974793989335919,train
512,0.06,0.999517316278508,0.965099369849733,train
513,0.07,0.999275974417763,0.950557440620456,train
514,0.08,0.998672619765898,0.936984973339796,train
515,0.09,0.997948594183661,0.921958313136209,train
516,0.1,0.996500543019187,0.898206495395056,train
517,0.11,0.994087124411729,0.873969946679593,train
518,0.12,0.99034632557017,0.848279205041202,train
519,0.13,0.982382044165561,0.815317498788173,train
520,0.14,0.965367442982985,0.783325254483762,train
521,0.15,0.929648847592615,0.750848279205041,train
522,0.16,0.861952455653433,0.711585070285991,train
523,0.17,0.747677084590322,0.667959282598158,train
524,0.18,0.581754555327622,0.624333494910325,train
525,0.19,0.398817424882346,0.57489093553078,train
526,0.2,0.252322915409678,0.537081919534658,train
527,0.21,0.147339205985278,0.496364517692681,train
528,0.22,0.0865210570773501,0.466311197285507,train
529,0.23,0.0518885000603355,0.435288414929714,train
530,0.24,0.030409074453964,0.396025206010664,train
531,0.25,0.019066006998914,0.367426078526418,train
532,0.26,0.0137564860625075,0.335918565196316,train
533,0.27,0.00929166163871123,0.311682016480853,train
534,0.28,0.00748159768311814,0.295201163354338,train
535,0.29,0.00543019186677929,0.279689772176442,train
536,0.3,0.00398214070230481,0.260300533204072,train
537,0.31,0.00325811512006758,0.245273873000485,train
538,0.32,0.00253408953783034,0.230731943771207,train
539,0.33,0.00229274767708459,0.218128938439166,train
540,0.34,0.00168939302522022,0.204071740184198,train
541,0.35,0.0013273802341016,0.193892389723703,train
542,0.36,0.00108603837335586,0.18274357731459,train
543,0.37,0.000844696512610112,0.171110033931168,train
544,0.38,0.000482683721491493,0.162384876393602,train
545,0.39,0.00036201279111862,0.155113911778963,train
546,0.4,0.00036201279111862,0.148327678138633,train
547,0.41,0.000241341860745746,0.138633058652448,train
548,0.42,0.000241341860745746,0.131362094037809,train
549,0.43,0.000241341860745746,0.122152205525933,train
550,0.44,0.000241341860745746,0.116335433834222,train
551,0.45,0.000241341860745746,0.111488124091129,train
552,0.46,0.000241341860745746,0.104217159476491,train
553,0.47,0.000241341860745746,0.0984003877847794,train
554,0.48,0.000241341860745746,0.0930683470673776,train
555,0.49,0.000241341860745746,0.088221037324285,train
556,0.5,0.000120670930372873,0.084343189529811,train
557,0.51,0.000120670930372873,0.0819195346582647,train
558,0.52,0.000120670930372873,0.0780416868637906,train
559,0.53,0.000120670930372873,0.0717401841977702,train
560,0.54,0.000120670930372873,0.0678623364032962,train
561,0.55,0.000120670930372873,0.0625302956858943,train
562,0.56,0.000120670930372873,0.0596219098400388,train
563,0.57,0.000120670930372873,0.0576829859428017,train
564,0.58,0.000120670930372873,0.0557440620455647,train
565,0.59,0.000120670930372873,0.0542898691226369,train
566,0.6,0.000120670930372873,0.0513814832767814,train
567,0.61,0.000120670930372873,0.0479883664566166,train
568,0.62,0.000120670930372873,0.0460494425593795,train
569,0.63,0.000120670930372873,0.045079980610761,train
570,0.64,0.000120670930372873,0.0426563257392147,train
571,0.65,0.000120670930372873,0.0407174018419777,train
572,0.66,0.000120670930372873,0.0392632089190499,train
573,0.67,0.000120670930372873,0.0373242850218129,train
574,0.68,0.000120670930372873,0.0363548230731944,train
575,0.69,0.000120670930372873,0.0339311682016481,train
576,0.7,0.000120670930372873,0.0324769752787203,train
577,0.71,0.000120670930372873,0.0310227823557925,train
578,0.72,0.000120670930372873,0.0295685894328648,train
579,0.73,0.000120670930372873,0.0271449345613185,train
580,0.74,0.000120670930372873,0.0256907416383907,train
581,0.75,0,0.0237518177411537,train
582,0.76,0,0.0213281628696074,train
583,0.77,0,0.0198739699466796,train
584,0.78,0,0.0198739699466796,train
585,0.79,0,0.0174503150751333,train
586,0.8,0,0.0159961221522055,train
587,0.81,0,0.0145419292292778,train
588,0.82,0,0.0135724672806592,train
589,0.83,0,0.0126030053320407,train
590,0.84,0,0.0101793504604944,train
591,0.85,0,0.00920988851187591,train
592,0.86,0,0.00872515753756665,train
593,0.87,0,0.00872515753756665,train
594,0.88,0,0.00630150266602036,train
595,0.89,0,0.00630150266602036,train
596,0.9,0,0.00436257876878332,train
597,0.91,0,0.00290838584585555,train
598,0.92,0,0.00193892389723703,train
599,0.93,0,0.00193892389723703,train
600,0.94,0,0.00193892389723703,train
601,0.95,0,0.00193892389723703,train
602,0.96,0,0.000484730974309258,train
603,0.97,0,0,train
604,0.98,0,0,train
605,0.99,0,0,train
606,1,0,0,train
607,0,1,1,train
608,0.01,0.99987922705314,0.994202898550725,train
609,0.02,0.99975845410628,0.990821256038647,train
610,0.03,0.999154589371981,0.977777777777778,train
611,0.04,0.998309178743961,0.969565217391304,train
612,0.05,0.997342995169082,0.958937198067633,train
613,0.06,0.995169082125604,0.944444444444444,train
614,0.07,0.992874396135266,0.928502415458937,train
615,0.08,0.98780193236715,0.908212560386473,train
616,0.09,0.982850241545894,0.892753623188406,train
617,0.1,0.974033816425121,0.871014492753623,train
618,0.11,0.960144927536232,0.836231884057971,train
619,0.12,0.940700483091787,0.81207729468599,train
620,0.13,0.910265700483092,0.781642512077295,train
621,0.14,0.86207729468599,0.748309178743961,train
622,0.15,0.785748792270531,0.71256038647343,train
623,0.16,0.68756038647343,0.683574879227053,train
624,0.17,0.572342995169082,0.643478260869565,train
625,0.18,0.444685990338164,0.604830917874396,train
626,0.19,0.335507246376812,0.570531400966184,train
627,0.2,0.244927536231884,0.541545893719807,train
628,0.21,0.17487922705314,0.513526570048309,train
629,0.22,0.125724637681159,0.48792270531401,train
630,0.23,0.0910628019323672,0.465700483091787,train
631,0.24,0.0685990338164251,0.442028985507246,train
632,0.25,0.0502415458937198,0.418840579710145,train
633,0.26,0.0373188405797101,0.398067632850242,train
634,0.27,0.0286231884057971,0.381159420289855,train
635,0.28,0.0227053140096618,0.357004830917874,train
636,0.29,0.0196859903381643,0.342995169082126,train
637,0.3,0.0165458937198068,0.328985507246377,train
638,0.31,0.0131642512077295,0.311594202898551,train
639,0.32,0.011231884057971,0.302898550724638,train
640,0.33,0.00869565217391304,0.288405797101449,train
641,0.34,0.00785024154589372,0.275845410628019,train
642,0.35,0.00676328502415459,0.26280193236715,train
643,0.36,0.00615942028985507,0.255072463768116,train
644,0.37,0.00567632850241546,0.242995169082126,train
645,0.38,0.00531400966183575,0.234782608695652,train
646,0.39,0.00471014492753623,0.226086956521739,train
647,0.4,0.00386473429951691,0.218357487922705,train
648,0.41,0.00314009661835749,0.206763285024155,train
649,0.42,0.00277777777777778,0.201932367149758,train
650,0.43,0.00253623188405797,0.194202898550725,train
651,0.44,0.00205314009661836,0.185990338164251,train
652,0.45,0.00205314009661836,0.180676328502415,train
653,0.46,0.00169082125603865,0.1743961352657,train
654,0.47,0.00157004830917874,0.169565217391304,train
655,0.48,0.00157004830917874,0.160869565217391,train
656,0.49,0.00144927536231884,0.156521739130435,train
657,0.5,0.00132850241545894,0.14975845410628,train
658,0.51,0.00120772946859903,0.144444444444444,train
659,0.52,0.00108695652173913,0.140096618357488,train
